,x,y,Name
632,-66.71815,36.747543,Passengers
633,-33.97457,73.213974,Snowpiercer
634,-0.63337016,-51.54407,Searching
635,7.609832,-59.030804,American Graffiti
636,-66.42507,22.933256,Kung Fu Panda
637,-25.310028,40.23805,Charade
638,32.408276,-19.22593,The Room
639,-41.471313,-48.090954,Zombieland
640,21.147766,86.51841,Busanhaeng
641,-67.041016,0.18301494,"I, Tonya"
642,-5.6671624,-39.342552,The Nightmare Before Christmas
643,-46.02431,-42.308514,A League of Their Own
644,-63.508537,-18.549948,2012
645,-72.0484,22.222546,Mid90s
646,-68.63058,-14.974423,Star Wars: Episode II - Attack of the Clones
647,-87.17024,17.296404,Speed Racer
648,1.0601565,-29.210598,Jennifer's Body
649,-23.624529,62.15669,Face/Off
650,-17.878168,24.17428,Spaceballs
651,-66.9471,-18.859814,Flight
652,4.309503,50.99374,Valerian and the City of a Thousand Planets
653,66.2718,38.852814,3 Idiots
654,2.0220797,77.64987,The Meg
655,-56.18995,-37.51152,Sixteen Candles
656,38.14372,-66.670685,Sully
657,-50.928905,-61.27503,Pirates of the Caribbean: Dead Man's Chest
658,-85.54793,-7.2396417,Percy Jackson & the Olympians: The Lightning Thief
659,-82.89387,-2.6207302,The Boondock Saints
660,-86.39316,24.681986,Predestination
661,-47.96014,13.77824,Dances with Wolves
662,-7.041521,74.16218,Warrior
663,-69.09758,42.545387,WALL·E
664,-30.658865,-27.690279,Better Off Dead...
665,-41.74421,16.08563,Taken
666,-65.06791,3.8854334,American Made
667,-15.263817,-9.295106,Secretary
668,-15.620371,91.004486,Doctor Zhivago
669,44.955486,-3.3933082,EuroTrip
670,-27.167524,44.079098,Lawrence of Arabia
671,28.379843,-23.794832,Cashback
672,-77.778336,-55.663094,Ant-Man and the Wasp
673,-39.40388,80.109406,Gods of Egypt
674,-17.988092,12.519471,The Faculty
675,-73.89551,40.83105,Captain Marvel
676,-21.047218,73.76601,Dune
677,-49.433533,-21.574554,Silver Linings Playbook
678,4.7836204,25.698044,Children of the Corn
679,-61.234966,37.2255,Batman v Superman: Dawn of Justice
680,24.584774,-40.418648,A Simple Favor
681,-34.247646,15.8391695,Oblivion
682,83.8589,-42.17302,Le fabuleux destin d'Amélie Poulain
683,-41.47735,20.972681,RED
684,-96.539764,21.456041,Shooter
685,31.55705,31.502039,Little Children
686,-87.85451,-11.186759,Cinderella
687,69.68926,58.55995,Slumdog Millionaire
688,-61.173714,-21.327705,The Proposal
689,-90.358765,31.085121,Starship Troopers
690,-75.87515,-5.6629257,My Cousin Vinny
691,-20.334406,45.782234,A Bridge Too Far
692,3.329633,40.37007,DC League of Super-Pets
693,-13.590688,16.87665,Bedazzled
694,-37.27391,37.163464,Up
695,-28.319103,-13.404861,"Love, Rosie"
696,-28.649921,-28.799026,Blended
697,-40.84372,30.624165,The Sting
698,-19.277527,54.34049,The Quiet Man
699,-64.35357,-11.372542,A Series of Unfortunate Events
700,-51.200012,-43.682674,(500) Days of Summer
701,-33.08788,-38.868782,It Follows
702,-51.311646,-26.41317,Transformers: The Last Knight
703,-3.423596,-34.555088,Fifty Shades Freed
704,-46.675182,29.944788,Twister
705,-56.62053,54.75403,Dragonslayer
706,-44.3088,-32.134556,"Monsters, Inc."
707,29.017208,66.88868,Southpaw
708,-20.333696,-33.356365,Garden State
709,-59.70606,-35.277542,Dodgeball: A True Underdog Story
710,1.3578858,-46.13256,Red Eye
711,-54.6664,24.718843,The Man from U.N.C.L.E.
712,-48.53285,-1.9707217,Jerry Maguire
713,-57.08857,54.480408,How to Train Your Dragon
714,-26.75433,-24.154354,Erin Brockovich
715,-55.83517,3.1594498,The Virgin Suicides
716,-43.634598,-48.879745,Venom: Let There Be Carnage
717,-84.34568,37.24669,The Third Man
718,-52.7613,45.72074,Indiana Jones and the Kingdom of the Crystal Skull
719,-63.9571,-30.469975,Iron Man Three
720,-61.890903,-29.040865,Avengers: Age of Ultron
721,-50.788273,52.71901,Resident Evil: Welcome to Raccoon City
722,-98.1618,9.880863,Halloween
723,-49.121708,-30.506378,Perfume: The Story of a Murderer
724,-15.389246,-53.934864,I Spit on Your Grave
725,-61.65304,54.42333,The Lost World: Jurassic Park
726,-41.473846,41.962803,Out of Africa
727,-0.9798909,9.112379,Pineapple Express
728,-19.782398,38.011917,"I, Robot"
729,-47.504208,-67.42977,Cruel Intentions
730,11.981467,-22.505287,Wonder
731,-38.69485,-7.836885,Notting Hill
732,-16.115606,32.00339,In the Heat of the Night
733,-75.288055,-6.828446,What Women Want
734,27.545994,-39.96709,The Square
735,-51.241314,76.77359,A Nightmare on Elm Street
736,-50.932987,-61.278954,Pirates of the Caribbean: At World's End
737,0.2748348,18.111319,American Sniper
738,-26.790873,39.347813,Master and Commander: The Far Side of the World
739,37.810165,-75.81778,Skyfall
740,-45.969643,-27.820919,Closer
741,-65.39365,16.150692,Under the Silver Lake
742,-15.441336,-89.43562,Orphan
743,24.940933,0.26336044,Willy Wonka & the Chocolate Factory
744,-37.81064,-76.20492,Pearl Harbor
745,-45.947567,11.445892,Chinatown
746,-49.980766,48.3864,Highlander
747,-45.313744,-44.498085,The Sandlot
748,-64.62018,-57.317657,The Rocky Horror Picture Show
749,-61.939297,-28.124199,Captain America: Civil War
750,-81.40981,-18.712643,The Hobbit: The Battle of the Five Armies
751,-27.565205,-19.688171,Big Daddy
752,-11.242604,8.426727,Den of Thieves
753,-48.54509,28.746227,A.I. Artificial Intelligence
754,23.189823,-64.237885,Showgirls
755,-43.76197,-49.076176,Natural Born Killers
756,-46.989853,-2.891624,Boyz n the Hood
757,-11.793023,-94.85315,Shrek 2
758,-61.573044,-30.564419,Chef
759,12.764387,-3.8598995,Logan's Run
760,18.202353,-16.176365,The Call of the Wild
761,-66.84562,9.5154,The Game
762,-16.657099,-15.29556,Couples Retreat
763,-80.62504,20.511215,The Girl with the Dragon Tattoo
764,-68.01186,22.305634,Maleficent
765,-19.2851,-14.707151,"To Wong Foo Thanks for Everything, Julie Newmar"
766,-68.89,23.609697,Tomb Raider
767,-43.774445,6.275933,Dolittle
768,-51.48942,17.614,The Prince of Egypt
769,-13.534888,-8.263137,Possession
770,-73.27611,23.470823,Holes
771,-56.65088,-54.194267,Blue Velvet
772,-82.4428,30.849127,The Mummy
773,-54.949318,-7.4638987,A Bug's Life
774,-27.663393,62.088505,Ben-Hur
775,-27.446684,-10.774848,King Kong
776,-55.096874,43.303463,RoboCop
777,-0.07324162,40.388065,Jumanji
778,-57.685337,-1.5099927,Ted
779,-39.25703,-12.834147,Unfaithful
780,-51.28464,35.981102,Twelve Monkeys
781,-38.89156,-35.442333,Love & Other Drugs
782,-9.859138,23.599516,The Warriors
783,-17.36453,-0.10410295,Splice
784,-59.157303,44.260456,Independence Day: Resurgence
785,-25.60741,-3.6717675,Magic Mike XXL
786,-67.02762,-23.949038,Entrapment
787,-54.011482,-20.317726,Gone Baby Gone
788,-42.171135,-47.599586,Now You See Me
789,-64.36488,-12.924574,Chicago
790,-70.893684,17.751425,The Longest Yard
791,-66.27219,21.201069,Wanted
792,21.062742,62.13508,Shichinin no samurai
793,-46.185986,68.25792,Scary Movie 2
794,37.654545,-74.72922,Vicky Cristina Barcelona
795,-6.4842978,-49.8063,Knocked Up
796,-40.325027,46.67284,The Blues Brothers
797,-56.8924,-3.9605217,The Crow
798,-58.992767,67.899376,Police Academy
799,-51.445328,33.83613,Total Recall
800,-4.579516,46.007195,Doctor Sleep
801,-60.58669,-36.60108,Night at the Museum
802,-68.19986,57.839153,Million Dollar Baby
803,-10.643223,-17.383715,Mary Poppins
804,-50.297577,-25.300926,The Other Guys
805,-50.89585,-4.746414,Con Air
806,-41.485783,-48.131664,Zombieland: Double Tap
807,13.927406,-94.13141,Hitman
808,-38.503494,-20.86901,San Andreas
809,-64.28813,48.938496,Fast & Furious 7
810,-3.1787574,-32.85104,The Peanut Butter Falcon
811,14.183855,17.215881,Der Untergang
812,-24.779057,3.779346,That Thing You Do!
813,-46.973965,15.730043,Gifted
814,-6.730515,-32.71739,The Legend of Tarzan
815,-9.767152,-56.682106,Sister Act
816,38.6204,-18.839745,The Lives of Others
817,-19.020649,-6.6068654,The Fast and the Furious: Tokyo Drift
818,-49.752377,25.618212,8 Mile
819,-56.889225,14.115296,Molly's Game
820,-32.496254,-45.9875,Black Snake Moan
821,-25.407324,37.76896,Some Like It Hot
822,-59.097336,-28.906496,Under the Skin
823,-66.46516,-28.958664,Contagion
824,-75.50641,-30.844442,Cobra
825,-60.841293,27.797583,Fast & Furious Presents: Hobbs & Shaw
826,-33.053272,-41.23595,Forgetting Sarah Marshall
827,-61.509853,-2.839837,Carol
828,-25.786945,-32.859303,The Color Purple
829,65.82973,-68.687836,Talladega Nights: The Ballad of Ricky Bobby
830,-81.50357,-18.728363,The Hobbit: The Desolation of Smaug
831,-63.51936,25.936892,Hot Fuzz
832,-66.17575,-40.338036,The House That Jack Built
833,0.7972245,-56.59092,Wrong Turn
834,-50.48261,16.81097,The English Patient
835,-21.67234,-60.735477,The Lego Movie
836,-55.2856,33.102154,Terminator: Dark Fate
837,-88.28621,-29.165924,Carrie
838,-15.011979,-15.071566,That's My Boy
839,73.312065,12.409506,The Giver
840,-51.053837,42.796585,Superman
841,-67.323555,2.7112794,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn
842,-30.689026,-59.371292,Warcraft
843,-62.628345,-23.086998,Fantastic Mr. Fox
844,-71.14868,2.8570337,Downsizing
845,-17.256441,-26.50699,Weird Science
846,-33.146378,-41.274433,"I Love You, Man"
847,-26.298615,-3.328918,White House Down
848,-55.986286,-38.511898,Pretty in Pink
849,-76.22808,-29.710745,First Blood
850,-71.778465,-21.858435,Groundhog Day
851,-27.367561,-36.72676,Barefoot
852,-45.564796,-59.513035,I Know What You Did Last Summer
853,-28.950684,-7.09025,Pacific Rim
854,-37.97197,-64.9305,A Knight's Tale
855,57.7574,-65.487686,Y tu mamá también
856,-59.145035,59.233864,Rocketman
857,-73.952065,40.780678,Kong: Skull Island
858,7.570971,2.9478266,Limitless
859,-46.59095,-18.166138,Raging Bull
860,-22.158693,-27.301756,13 Hours
861,-39.006283,36.12872,Fantastic Beasts and Where to Find Them
862,-22.5348,27.171833,The Mask
863,44.604134,-30.772697,Rush
864,-30.977768,-22.05926,Leprechaun
865,-66.3157,-22.659878,Mission: Impossible III
866,-46.257835,-49.879322,Seven Psychopaths
867,-60.64088,-35.395756,The Secret Life of Walter Mitty
868,66.35445,-68.15308,The Dictator
869,-22.665457,-78.69705,Fear and Loathing in Las Vegas
870,-92.98696,9.300262,Bumblebee
871,-67.833885,20.948591,"Girl, Interrupted"
872,-13.550815,-8.216923,The Visit
873,-49.762615,17.057262,The Reader
874,-56.688972,-25.780487,Signs
875,-90.05601,-4.0127287,Doctor Strange
876,-8.320903,-44.130466,The Day After Tomorrow
877,-32.323925,-48.774384,Fighting with My Family
878,-28.611301,7.666168,Dallas Buyers Club
879,-66.21512,-30.955423,Great Expectations
880,-36.276623,16.335102,Anna
881,-63.06077,-19.883987,The Pursuit of Happyness
882,-20.783503,-66.33914,The Punisher
883,-2.774436,45.90691,Aladdin
884,-31.541231,-18.37275,Cloverfield
885,13.927454,11.683208,Beauty and the Beast
886,-65.42562,27.831245,Mission: Impossible - Ghost Protocol
887,-58.34225,6.0059557,Antichrist
888,-75.31932,34.17811,Planet of the Apes
889,0.6036192,45.293194,Big Hero 6
890,-55.04178,-24.716085,To Die For
891,2.2242289,43.288338,Pixels
892,-60.91236,-24.949938,Moon
893,-7.6120734,-54.69524,Dawn of the Dead
894,-66.76603,-9.58785,Blood Diamond
895,-6.1678205,-30.751,The Change-Up
896,-51.825077,-29.024364,Moneyball
897,-35.50766,68.165726,The Chronicles of Narnia: Prince Caspian
898,-33.82882,-22.856153,Mars Attacks!
899,-52.641216,25.563946,Men in Black 3
900,-34.939854,72.40693,The Beach
901,-58.721684,-32.235607,Marriage Story
902,-8.634875,91.084885,Clifford the Big Red Dog
903,24.112026,19.825077,The Princess and the Frog
904,-62.473064,-51.821613,The Ring
905,-78.9113,35.80003,Star Trek Beyond
906,-24.25842,-1.2353294,Practical Magic
907,-56.495445,15.535056,Bastille Day
908,-78.9087,-60.74684,The Birdcage
909,-13.907605,-41.2443,Insidious
910,-32.10037,-75.183624,Blade
911,65.013725,57.361446,Life of Pi
912,-72.3263,-27.110167,The Expendables 2
913,-88.074486,-43.550888,Dumb and Dumber
914,17.618826,-72.46812,Interview with the Vampire: The Vampire Chronicles
915,-60.59862,56.115036,Jurassic World: Fallen Kingdom
916,-85.77493,49.480194,The Princess Diaries
917,-86.975334,17.015118,The Matrix Reloaded
918,-98.412094,11.426649,Halloween
919,-15.317135,-20.045666,Footloose
920,-69.69823,-47.345932,Everest
921,-87.10011,-0.22252691,Charlie's Angels
922,-60.767223,13.63524,Batman Forever
923,-46.75433,33.011433,The Jungle Book
924,-53.523277,-22.119535,Jersey Girl
925,3.5125644,29.024233,Mandy
926,-20.80485,-8.63422,Mortal Engines
927,-47.42404,-6.6971517,Looper
928,-57.965874,21.980135,Zero Dark Thirty
929,-27.466976,-6.562364,King Arthur: Legend of the Sword
930,-25.631695,71.00672,Marie Antoinette
931,20.036457,-68.78862,The Mask of Zorro
932,-6.063054,49.05656,Mononoke-hime
933,-49.116573,-37.470165,The Hunt for Red October
934,-41.17385,45.978348,Trading Places
935,-28.270267,0.39707115,The Machinist
936,-50.288937,64.5347,Collateral
937,-65.21781,-35.86583,Ever After
938,-23.183735,-93.36173,Le pacte des loups
939,-61.83864,-2.9156408,Ocean's Eight
940,-22.449896,-27.519184,Shame
941,-13.11761,32.581448,Conan the Barbarian
942,-61.944813,-22.68263,Gravity
943,-31.273083,-25.145487,Big Fish
944,-58.340458,5.9726267,Nymphomaniac: Vol. II
945,-78.011154,-10.490374,The Wolverine
946,-90.35437,20.469622,Sherlock Holmes
947,-47.745087,11.625869,Robin Hood: Prince of Thieves
948,-61.34227,-30.842999,Swingers
949,16.967983,-70.65301,Spy Kids
950,-34.68176,-13.725495,Midnight in Paris
951,-24.125797,4.53542,Sleepless in Seattle
952,52.801144,-63.81927,Revenge
953,-93.891304,5.6826057,The Bourne Identity
954,-1.2187434,-59.940815,Evil Dead II
955,0.878928,6.7471046,The Disaster Artist
956,-87.535614,10.783347,Spider-Man: Far from Home
957,-53.45853,-41.541122,Beautiful Boy
958,-14.913392,-63.54471,National Lampoon's Vacation
959,36.0482,-38.419827,Portrait de la jeune fille en feu
960,-7.5371995,22.886503,Empire Records
961,8.076678,-58.054592,Booksmart
962,89.91764,-32.139946,Commando
963,-20.70932,15.682441,Major League
964,-70.50924,-17.265976,Lo imposible
965,63.715084,2.2202568,Incendies
966,13.822072,-61.68685,The NeverEnding Story
967,-34.516937,62.595333,Paddington 2
968,-78.25766,-12.113013,X-Men: Days of Future Past
969,-86.55356,-1.3836488,Teenage Mutant Ninja Turtles
970,-3.4583938,-34.534077,Fifty Shades Darker
971,-9.095609,2.3358111,Kazaam
972,-35.362007,3.9179773,The Cell
973,-16.13568,18.39917,What's Eating Gilbert Grape
974,-34.614056,11.983675,The Fly
975,20.609272,84.855965,Ang-ma-reul bo-at-da
976,-23.712162,-46.42667,10 Cloverfield Lane
977,-41.187363,-37.564426,The Butterfly Effect
978,-73.76164,47.530308,X: First Class
979,-64.20307,49.19877,Fast Five
980,7.8124824,-19.39185,Can't Hardly Wait
981,-11.38604,18.308474,Brave
982,-17.017044,45.393314,The Magnificent Seven
983,-63.558197,25.95248,Shaun of the Dead
984,1.4471422,-45.988396,The Autopsy of Jane Doe
985,-92.27361,-12.619033,Sweeney Todd: The Demon Barber of Fleet Street
986,-17.731012,-42.670456,Juno
987,-39.373566,-29.293377,Coraline
988,-68.85684,38.777107,Life
989,-84.37775,37.20362,Citizen Kane
990,36.250793,-73.01672,Blow
991,-59.565792,47.24013,Anastasia
992,7.7075415,-50.881886,Escape Room
993,38.748306,-86.460304,Raya and the Last Dragon
994,-55.891632,-50.49559,Leaving Las Vegas
995,2.8052065,-36.7774,The Texas Chain Saw Massacre
996,-60.52606,-35.40864,Zoolander
997,-74.203835,16.65797,Deliverance
998,-24.180202,-25.915653,Game Night
999,-42.845318,-56.17599,She's All That
1000,-28.404036,-45.70998,The Terminal
1001,-25.690777,-3.527711,Logan Lucky
1002,33.808537,-37.069904,Frozen II
1003,-50.72132,-22.136286,The Fighter
1004,-46.99991,3.9525216,Mad Max
1005,29.921103,-2.5639987,Burnt
1006,-34.90467,37.3785,Mrs. Doubtfire
1007,-4.9775505,-64.201256,The Hangover Part II
1008,-49.131184,-27.010344,Sonic the Hedgehog
1009,-7.7726765,-44.985596,The Phantom of the Opera
1010,-63.657722,-43.66823,Gattaca
1011,-0.07451809,8.381405,Your Highness
1012,-43.7326,14.392504,Turbo
1013,69.83487,-6.6224694,Mr. Nobody
1014,10.960097,81.64803,Hustlers
1015,-51.341393,-26.423555,Transformers: Age of Extinction
1016,-34.834255,-28.36769,Muriel's Wedding
1017,-49.650578,-31.08222,The Graduate
1018,-55.605183,-20.890669,Dogma
1019,-70.83424,27.425304,2 Fast 2 Furious
1020,-28.635014,-58.246532,Eden Lake
1021,-56.799343,-40.792698,The Founder
1022,-17.677372,12.298647,But I'm a Cheerleader
1023,-41.90738,-20.191355,Monster
1024,3.1623063,-40.6968,Fatal Attraction
1025,-45.70467,21.817127,Unbreakable
1026,-81.182236,-7.5408444,Ice Age
1027,-36.191486,-32.184002,The Core
1028,-54.06496,67.04886,Hairspray
1029,-77.43498,-3.185628,28 Weeks Later
1030,-36.11549,-13.352105,Old School
1031,-11.682296,0.24382848,The Sisterhood of the Traveling Pants
1032,-41.176193,-41.96714,Toy Story 4
1033,-48.666454,-67.518394,Sweet Home Alabama
1034,-35.561104,-77.4069,Underworld
1035,-12.111604,-34.210625,Enter the Void
1036,-20.177788,-59.09049,Step Brothers
1037,-74.97904,52.363274,Peter Pan
1038,-53.104904,42.197292,The Quick and the Dead
1039,-88.017166,-43.820812,Hall Pass
1040,-63.988537,-7.8783827,Sophie's Choice
1041,9.669334,4.5995493,The Piano
1042,-18.515173,-56.623608,Bad Times at the El Royale
1043,-72.30554,25.069057,Transformers: Revenge of the Fallen
1044,-87.14266,17.263317,Cloud Atlas
1045,-92.25575,12.571305,Five Feet Apart
1046,5.0914674,-63.28669,Jeune et jolie
1047,37.310898,-76.70457,Spectre
1048,-82.54245,30.932554,Stargate
1049,4.5082893,83.23438,Fa Yeung Nin Wah
1050,-28.887661,23.49289,Charlie's Angels
1051,-66.38251,13.608559,Hellboy
1052,-33.74136,-33.893375,The Wrestler
1053,66.41307,-68.17624,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
1054,19.118196,-26.713871,Saturday Night Fever
1055,-25.422451,-34.05722,Ghost
1056,4.5750904,73.61403,Memoirs of a Geisha
1057,66.97664,-40.91985,La pianiste
1058,-44.32657,41.979855,GoldenEye
1059,-63.801556,-9.98512,The Post
1060,-49.73457,10.506221,A Fish Called Wanda
1061,-62.115383,-5.5310473,Thor: The Dark World
1062,-53.038265,40.149612,Enemy of the State
1063,4.960714,62.150864,Kimetsu no Yaiba: Mugen Ressha-Hen
1064,-22.049707,-67.893875,Heathers
1065,19.189463,-41.05058,Friday the 13th
1066,47.898872,14.171244,They Live
1067,-21.991055,30.922907,Walk the Line
1068,-69.53073,-34.816883,Jackie Brown
1069,-90.276665,4.9848447,"South Park: Bigger, Longer & Uncut"
1070,-68.00016,22.269688,Maleficent: Mistress of Evil
1071,-55.7622,57.50702,Eragon
1072,58.368736,-57.80049,Kynodontas
1073,-10.875165,77.63984,Mulan
1074,-1.5398996,83.556725,Rush Hour
1075,-22.01944,-32.07756,Underwater
1076,-23.536724,-32.28436,The Hills Have Eyes
1077,-3.113177,-36.543133,Godzilla
1078,56.949986,18.630327,Capharnaüm
1079,-50.730984,-4.772307,Being John Malkovich
1080,-28.27226,72.12704,Trolls
1081,13.566042,64.54562,The Last Samurai
1082,-23.635105,3.4066837,Big
1083,-81.06414,-23.786203,The Road
1084,28.115757,-35.09937,Enemy
1085,-62.963993,-24.135344,The Perfect Storm
1086,-90.19095,6.9285407,Despicable Me
1087,-35.747562,72.24073,We Need to Talk About Kevin
1088,-63.62151,27.841661,I Am Legend
1089,-67.9211,58.2028,Gran Torino
1090,-35.50533,-71.94564,Van Helsing
1091,0.93598276,47.94956,Eastern Promises
1092,-24.163967,-25.981318,Vacation
1093,-72.00667,-3.0566869,The Incredible Hulk
1094,-64.27435,49.099842,Furious 6
1095,-21.526024,-3.099459,Army of Darkness
1096,9.037601,-18.418177,Metropolis
1097,-64.86633,-25.421589,Ocean's Twelve
1098,-18.106361,-8.980762,Enchanted
1099,-5.7284017,48.763645,Tonari no Totoro
1100,-61.693233,11.93703,JFK
